displayName,id,groupType,membershipType,mail,source,mailEnabled,onPremisesSyncEnabled
KS0101.營業一處台北營業部,3044e829-a67e-4dc4-952c-1f65cac5d77a,Mail enabled security,assigned,KS0101@knsh.com.tw,Windows Server AD,True,True
KS010101.營業一處台北營業部國小北一區,47a08fe2-3c66-4a89-bf2c-ce4bb9a2841c,Mail enabled security,assigned,KS010101@knsh.com.tw,Windows Server AD,True,True
KS010103.營業一處台北營業部國小北二區,1892ed0b-b9a0-4777-9c48-166a8a6cebc5,Mail enabled security,assigned,KS010103@knsh.com.tw,Windows Server AD,True,True
KS010105.營業一處台北營業部國小北三區,16a429ab-10fe-4082-8437-5d2569b767df,Mail enabled security,assigned,KS010105@knsh.com.tw,Windows Server AD,True,True
KS010107.營業一處台北營業部客服組,14f038f1-d61c-49aa-b5fa-89410a69c19c,Mail enabled security,assigned,KS010107@knsh.com.tw,Windows Server AD,True,True
KS0103.營業一處桃園營業部,35158657-0ad3-4e0c-86c1-6527548c3d2a,Mail enabled security,assigned,KS0103@knsh.com.tw,Windows Server AD,True,True
KS010301.營業一處桃園營業部國小桃園區,a8caa282-d740-469b-a5c8-c0db67fe6a83,Mail enabled security,assigned,KS010301@knsh.com.tw,Windows Server AD,True,True
KS010303.營業一處桃園營業部國小桃竹區,e9636ea0-710a-4ac0-8eb4-2be73ffcb37d,Mail enabled security,assigned,KS010303@knsh.com.tw,Windows Server AD,True,True
KS010305.營業一處桃園營業部語教北桃區,6235380d-4baf-4318-9208-83842c4ad081,Mail enabled security,assigned,KS010305@knsh.com.tw,Windows Server AD,True,True
KS010307.營業一處桃園營業部客服組,8115adac-bac0-4a58-ac2b-7c1cb84d45ed,Mail enabled security,assigned,KS010307@knsh.com.tw,Windows Server AD,True,True
KS0105.營業一處台中營業部,86bb6bd7-4df1-4f4a-98d2-40105b4b0f11,Mail enabled security,assigned,KS0105@knsh.com.tw,Windows Server AD,True,True
KS010501.營業一處台中營業部國小中一區,b0d4f8fb-3e95-4423-986b-1791e76d40aa,Mail enabled security,assigned,KS010501@knsh.com.tw,Windows Server AD,True,True
KS010503.營業一處台中營業部國小中二區,e2aeb495-6793-49c4-84a9-5010c846bc2d,Mail enabled security,assigned,KS010503@knsh.com.tw,Windows Server AD,True,True
KS010504.營業一處台中營業部國小雲嘉區,11b679b1-7b61-4d7e-b7b5-9a2fcab63243,Mail enabled security,assigned,KS010504@knsh.com.tw,Windows Server AD,True,True
KS010505.營業一處台中營業部語教中南區,d013bd47-42e7-458e-9c7a-eecadd9582dc,Mail enabled security,assigned,KS010505@knsh.com.tw,Windows Server AD,True,True
KS010507.營業一處台中營業部客服組,94c392c0-cfda-4cf5-9eb7-2f32ca539cb7,Mail enabled security,assigned,KS010507@knsh.com.tw,Windows Server AD,True,True
KS0107.營業一處台南營業部,c844e26c-0747-4121-8fea-a35e6548da5b,Mail enabled security,assigned,KS0107@knsh.com.tw,Windows Server AD,True,True
KS010701.營業一處台南營業部國小台南區,776194e0-015c-4a02-b4b9-4f50896418f7,Mail enabled security,assigned,KS010701@knsh.com.tw,Windows Server AD,True,True
KS010703.營業一處台南營業部客服組,560957cc-c9ea-4ef1-a611-c5b55a1f5f3b,Mail enabled security,assigned,KS010703@knsh.com.tw,Windows Server AD,True,True
KS0109.營業一處高雄營業部,44603c3d-14b5-4d24-ac36-2aa123389c1a,Mail enabled security,assigned,KS0109@knsh.com.tw,Windows Server AD,True,True
KS010901.營業一處高雄營業部國小高一區,3d88a49b-44df-4a27-8012-745304ef8b05,Mail enabled security,assigned,KS010901@knsh.com.tw,Windows Server AD,True,True
KS010903.營業一處高雄營業部國小高二區,ff29409c-70dd-47e1-b685-e3d4890c288a,Mail enabled security,assigned,KS010903@knsh.com.tw,Windows Server AD,True,True
KS010905.營業一處高雄營業部客服組,019ad843-015c-40c5-9d43-d96ce1e55b81,Mail enabled security,assigned,KS010905@knsh.com.tw,Windows Server AD,True,True
KS0111.營業一處幼教事業部,1a55597d-cd2b-41a1-9862-b1c760fab336,Mail enabled security,assigned,KS0111@knsh.com.tw,Windows Server AD,True,True
KS011101.營業一處幼教事業部-業務組,6aad4d71-c4ba-4401-bb96-d1893088b3c6,Mail enabled security,assigned,KS011101@knsh.com.tw,Windows Server AD,True,True
KS011103.營業一處幼教事業部-行企客服組,33be5378-24a6-48e8-976f-41610eeaf428,Mail enabled security,assigned,KS011103@knsh.com.tw,Windows Server AD,True,True
KS011105.營業一處幼教事業部編輯,5b02e701-113c-4309-af10-8e7c93b11f52,Mail enabled security,assigned,KS011105@knsh.com.tw,Windows Server AD,True,True
KS01110501.營業一處幼教事業部編輯-文編組,f76c77f8-1343-48a2-87c5-378209a1bd40,Mail enabled security,assigned,KS01110501@knsh.com.tw,Windows Server AD,True,True
KS01110503.營業一處幼教事業部編輯-美編組,2b570c72-b598-456b-b909-abc4ab951024,Mail enabled security,assigned,KS01110503@knsh.com.tw,Windows Server AD,True,True
KS0111C.營業一處幼教事業部組長以上,ef9b6792-54a5-496d-9ad0-235737c10f48,Mail enabled security,assigned,KS0111C@knsh.com.tw,Windows Server AD,True,True
KS0113.營業一處行銷企畫部,45aaf7aa-4054-4202-8fba-1e63a5abff5f,Mail enabled security,assigned,KS0113@knsh.com.tw,Windows Server AD,True,True
KS011301.營業一處行銷企畫部教研組,b69074ca-a9ee-4d6b-877c-eb8ee7df6103,Mail enabled security,assigned,KS011301@knsh.com.tw,Windows Server AD,True,True
KS011303.營業一處行銷企畫部行企組,e04dbee1-2e45-4f2f-bd93-a3fd180b7788,Mail enabled security,assigned,KS011303@knsh.com.tw,Windows Server AD,True,True
KS0113C.營業一處行銷企畫部組長以上,eba66c04-58ab-49b7-acaf-939ff078134d,Mail enabled security,assigned,KS0113C@knsh.com.tw,Windows Server AD,True,True
KS01C.營業一處區經理,5fd05072-0507-438f-b4fe-b608a68c3c23,Mail enabled security,assigned,KS01C@knsh.com.tw,Windows Server AD,True,True
KS01M.營業一處部級主管以上,088ceb31-acaf-49fe-a931-bc9197cc421b,Mail enabled security,assigned,KS01M@knsh.com.tw,Windows Server AD,True,True
KS02.營業二處,0daf2b4f-444a-4fab-a231-5c8ac49c9577,Mail enabled security,assigned,KS02@knsh.com.tw,Windows Server AD,True,True
KS0201.營業二處台北營業部,d12a032b-4f16-4b61-bdb5-81c54cb20a9e,Mail enabled security,assigned,KS0201@knsh.com.tw,Windows Server AD,True,True
KS020101.營業二處台北營業部國中北一區,9d1b5f1d-6f54-4ecf-8102-6ed7c1275862,Mail enabled security,assigned,KS020101@knsh.com.tw,Windows Server AD,True,True
KS020103.營業二處台北營業部國中北二區,7f622361-84e0-4c90-935e-37f5f153fd45,Mail enabled security,assigned,KS020103@knsh.com.tw,Windows Server AD,True,True
KS020105.營業二處台北營業部國中北三區,a863a648-6b8f-4b0d-9f46-3fc698a9d3f4,Mail enabled security,assigned,KS020105@knsh.com.tw,Windows Server AD,True,True
KS020107.營業二處台北營業部國中北四區,732e1df4-9655-4002-b628-81837c538a3a,Mail enabled security,assigned,KS020107@knsh.com.tw,Windows Server AD,True,True
KS020109.營業二處台北營業部客服組,f162e50e-dba4-48bb-9429-83cab216fc8b,Mail enabled security,assigned,KS020109@knsh.com.tw,Windows Server AD,True,True
KS0203.營業二處桃園營業部,d64c7fac-a67f-44fd-8c25-9f6a81616e61,Mail enabled security,assigned,KS0203@knsh.com.tw,Windows Server AD,True,True
KS020301.營業二處桃園營業部國中桃園區,a030e982-a3ee-49ac-b627-25f6f5302f81,Mail enabled security,assigned,KS020301@knsh.com.tw,Windows Server AD,True,True
KS020303.營業二處桃園營業部國中桃竹區,3a646901-cc2c-4715-b08f-1e86cf119ba1,Mail enabled security,assigned,KS020303@knsh.com.tw,Windows Server AD,True,True
KS020307.營業二處桃園營業部客服組,9bc35f49-ec19-406f-82d8-025532348f6f,Mail enabled security,assigned,KS020307@knsh.com.tw,Windows Server AD,True,True
KS0205.營業二處台中營業部,a5afa77b-bc89-4740-91fe-371e094ed6bd,Mail enabled security,assigned,KS0205@knsh.com.tw,Windows Server AD,True,True
KS020501.營業二處台中營業部國中中一區,d5c89955-17b1-4c9b-b1d6-2fef915c9555,Mail enabled security,assigned,KS020501@knsh.com.tw,Windows Server AD,True,True
KS020503.營業二處台中營業部國中中二區,9a4c0786-f4ea-4733-b2cb-29ffe9bd91e6,Mail enabled security,assigned,KS020503@knsh.com.tw,Windows Server AD,True,True
KS020505.營業二處台中營業部國中中三區,a7c8196e-656e-4da0-9a6c-5baa37f8e8ae,Mail enabled security,assigned,KS020505@knsh.com.tw,Windows Server AD,True,True
KS020507.營業二處台中營業部客服組,e05c665e-aa5a-4e48-9e8c-3756c60d987d,Mail enabled security,assigned,KS020507@knsh.com.tw,Windows Server AD,True,True
KS0207.營業二處台南營業部,e7fd3778-5ba5-46cb-8cb1-385c7117aa59,Mail enabled security,assigned,KS0207@knsh.com.tw,Windows Server AD,True,True
KS020701.營業二處台南營業部國中台南區,6ca83b21-510b-46a1-a8eb-c86aadf3a34f,Mail enabled security,assigned,KS020701@knsh.com.tw,Windows Server AD,True,True
KS020703.營業二處台南營業部客服組,515f0baa-0c6a-4560-861d-1c2a733c2b14,Mail enabled security,assigned,KS020703@knsh.com.tw,Windows Server AD,True,True
KS0209.營業二處高雄營業部,a55e8611-0dc2-4686-9a24-1e8c0650e9cc,Mail enabled security,assigned,KS0209@knsh.com.tw,Windows Server AD,True,True
KS020901.營業二處高雄營業部國中高一區,b86624d7-36b2-4975-85be-95f8f08bcd0f,Mail enabled security,assigned,KS020901@knsh.com.tw,Windows Server AD,True,True
KS020903.營業二處高雄營業部國中高二區,0a196047-515f-4b97-a548-c4fddc80f804,Mail enabled security,assigned,KS020903@knsh.com.tw,Windows Server AD,True,True
KS020905.營業二處高雄營業部客服組,fdc27a4c-5856-4514-879a-ae8abff921ce,Mail enabled security,assigned,KS020905@knsh.com.tw,Windows Server AD,True,True
KS0211.營業二處輔材事業部,6c1298f0-e80d-4775-9170-fcd430e0a0b8,Mail enabled security,assigned,KS0211@knsh.com.tw,Windows Server AD,True,True
KS021101-11.營業二處輔材事業部-業務,b6cffd50-5b1d-44d1-a996-889f8562a3e6,Mail enabled security,assigned,KS021101-11@knsh.com.tw,Windows Server AD,True,True
KS021113.營業二處輔材事業部-行企,c6303795-41f4-4d5c-adf9-8be3244dcc3a,Mail enabled security,assigned,KS021113@knsh.com.tw,Windows Server AD,True,True
KS021115.營業二處輔材事業部-編輯,64ac90a4-a5d3-4b64-9cbc-aaad055238d3,Mail enabled security,assigned,KS021115@knsh.com.tw,Windows Server AD,True,True
KS0213.營業二處行銷企畫部,d19aed3a-2e7c-4fb1-adf2-b3cd9f594118,Mail enabled security,assigned,KS0213@knsh.com.tw,Windows Server AD,True,True
KS021301.營業二處行銷企畫部教研組,c9d56475-1f8e-4aac-b134-79379282f86c,Mail enabled security,assigned,KS021301@knsh.com.tw,Windows Server AD,True,True
KS021303.營業二處行銷企畫部行企組,9b844916-03b6-41f0-b5be-7165892f4dd8,Mail enabled security,assigned,KS021303@knsh.com.tw,Windows Server AD,True,True
KS0213C.營業二處行銷企畫部組長以上,a97f5423-aac3-4056-b0b0-834382c6be51,Mail enabled security,assigned,KS0213C@knsh.com.tw,Windows Server AD,True,True
KS02C.營業二處區經理,a8b4ab52-19a8-4540-9a01-ca97678c5767,Mail enabled security,assigned,KS02C@knsh.com.tw,Windows Server AD,True,True
KS02M.營業二處部級主管以上,4acb34c6-5c65-40b1-8f27-525b16f5216c,Mail enabled security,assigned,KS02M@knsh.com.tw,Windows Server AD,True,True
KS03.營業三處,778ee9f2-5db5-4a11-904f-922ca44a3dfb,Mail enabled security,assigned,KS03@knsh.com.tw,Windows Server AD,True,True
KS0301.營業三處行銷部,f015ca07-e99f-4567-8c6b-2e29631fc9d2,Mail enabled security,assigned,KS0301@knsh.com.tw,Windows Server AD,True,True
KS030101.營業三處行銷部行銷業務組,feddea5b-414d-4009-9dca-a053688c0a89,Mail enabled security,assigned,KS030101@knsh.com.tw,Windows Server AD,True,True
KS030103.營業三處行銷部電話行銷組,9e4c8397-117b-435a-9990-38e651099a37,Mail enabled security,assigned,KS030103@knsh.com.tw,Windows Server AD,True,True
KS030105.營業三處行銷部才藝發展組,fb6a6f6c-ada3-4d76-ac94-6676090ad376,Mail enabled security,assigned,KS030105@knsh.com.tw,Windows Server AD,True,True
KS0303.營業三處編輯部,421d4302-c89d-499e-8434-ad7caec52ab2,Mail enabled security,assigned,KS0303@knsh.com.tw,Windows Server AD,True,True
KS030301.營業三處編輯部文編一組,5d981efa-d2e5-4a51-8f8c-7aef4bb51054,Mail enabled security,assigned,KS030301@knsh.com.tw,Windows Server AD,True,True
KS030303.營業三處編輯部文編二組,5f69cbc9-efd3-4091-8ec3-36fad08d9c23,Mail enabled security,assigned,KS030303@knsh.com.tw,Windows Server AD,True,True
KS030305.營業三處編輯部文編三組,89bd0409-f292-438a-a6cc-b79e5389f843,Mail enabled security,assigned,KS030305@knsh.com.tw,Windows Server AD,True,True
KS030307.營業三處編輯部美編組,02aad420-91b2-4669-8cf7-38df403571ae,Mail enabled security,assigned,KS030307@knsh.com.tw,Windows Server AD,True,True
KS03C.營業三處組長以上,a68aea3e-d0da-4563-b330-02c9855ce845,Mail enabled security,assigned,KS03C@knsh.com.tw,Windows Server AD,True,True
KS03M.營業三處部級主管以上,1bd85501-9521-464d-8a63-3730bad4adfe,Mail enabled security,assigned,KS03M@knsh.com.tw,Windows Server AD,True,True
KS05.編務一處,cdece38e-8d77-474c-825c-6758f1db0405,Mail enabled security,assigned,KS05@knsh.com.tw,Windows Server AD,True,True
KS0501.編務一處編輯一部,4e1e0c74-9d9b-4105-8a07-022121eb8e08,Mail enabled security,assigned,KS0501@knsh.com.tw,Windows Server AD,True,True
KS050101.編務一處編輯一部文編一組,831dee76-5e6b-4927-b75e-ac95cefde75b,Mail enabled security,assigned,KS050101@knsh.com.tw,Windows Server AD,True,True
KS050103.編務一處編輯一部文編二組,889cfb11-3ff5-42c6-891f-dd57fefa6e21,Mail enabled security,assigned,KS050103@knsh.com.tw,Windows Server AD,True,True
KS050105.編務一處編輯一部文編三組,ba3fad60-5e37-4d19-afc5-f3ccebfbcfce,Mail enabled security,assigned,KS050105@knsh.com.tw,Windows Server AD,True,True
KS0501C.編務一處編輯一部組長以上,9b65aad0-5688-431d-bcc3-7f89b2e832f8,Mail enabled security,assigned,KS0501C@knsh.com.tw,Windows Server AD,True,True
KS0503.編務一處編輯二部,06efc5df-1af0-4ac0-9a2e-1625b24aba94,Mail enabled security,assigned,KS0503@knsh.com.tw,Windows Server AD,True,True
KS050301.編務一處編輯二部文編一組,0bf98f24-7160-4e58-8550-67e35c473952,Mail enabled security,assigned,KS050301@knsh.com.tw,Windows Server AD,True,True
KS050303.編務一處編輯二部文編二組,85e4a5cd-5538-4e18-abbb-3a36bcca5619,Mail enabled security,assigned,KS050303@knsh.com.tw,Windows Server AD,True,True
KS050305.編務一處編輯二部文編三組,31373279-a0d1-4267-9931-f543cf5678a9,Mail enabled security,assigned,KS050305@knsh.com.tw,Windows Server AD,True,True
KS050307.編務一處編輯二部文編四組,08382f17-c440-4aa6-9eaa-46b7b9098401,Mail enabled security,assigned,KS050307@knsh.com.tw,Windows Server AD,True,True
KS0503C.編務一處編輯二部組長以上,cd96b417-7570-4f95-9c1b-63c5555c06c6,Mail enabled security,assigned,KS0503C@knsh.com.tw,Windows Server AD,True,True
KS0505.編務一處編輯三部,5c2b6d71-4b25-4ce6-904d-07e23114bfba,Mail enabled security,assigned,KS0505@knsh.com.tw,Windows Server AD,True,True
KS050501.編務一處編輯三部文編一組,3b69a39a-bd45-4fce-807c-10e6926eb55e,Mail enabled security,assigned,KS050501@knsh.com.tw,Windows Server AD,True,True
KS050503.編務一處編輯三部文編二組,1430713b-5300-45fd-a70e-45f148504d58,Mail enabled security,assigned,KS050503@knsh.com.tw,Windows Server AD,True,True
KS050505.編務一處編輯三部文編三組,3783edca-05ba-412d-b4d6-4ff7b2bc8b0b,Mail enabled security,assigned,KS050505@knsh.com.tw,Windows Server AD,True,True
KS0505C.編務一處編輯三部組長以上,71f82bd4-7b09-4981-89a6-0e8e82b9dcde,Mail enabled security,assigned,KS0505C@knsh.com.tw,Windows Server AD,True,True
KS0507.編務一處美編一部,a980f9c4-1161-4c09-afe2-e3f745614f2c,Mail enabled security,assigned,KS0507@knsh.com.tw,Windows Server AD,True,True
KS050701.編務一處美編一部美編一組,f0a561d9-f3d1-4b39-9c11-a19b0bcca5be,Mail enabled security,assigned,KS050701@knsh.com.tw,Windows Server AD,True,True
KS050703.編務一處美編一部美編二組,9f4382d6-1111-43f5-9d76-879fda33766e,Mail enabled security,assigned,KS050703@knsh.com.tw,Windows Server AD,True,True
KS050705.編務一處美編一部美編三組,53d42c89-f0b4-45a5-97a9-5023312ac8ab,Mail enabled security,assigned,KS050705@knsh.com.tw,Windows Server AD,True,True
KS0507C.編務一處美編一部組長以上,51ca2b20-398a-4269-a663-b0d7caa75434,Mail enabled security,assigned,KS0507C@knsh.com.tw,Windows Server AD,True,True
KS05C.編務一處組長以上,ed3b8555-e7b1-4673-8b41-c5446ba4dc75,Mail enabled security,assigned,KS05C@knsh.com.tw,Windows Server AD,True,True
KS05C01.編務一處文編組長以上,5d87e4d3-bbbc-4514-80e9-988486898300,Mail enabled security,assigned,KS05C01@knsh.com.tw,Windows Server AD,True,True
KS05C02.編務一處美編組長以上,6c0c3809-c565-454b-928e-ef7ea33213ff,Mail enabled security,assigned,KS05C02@knsh.com.tw,Windows Server AD,True,True
KS05M.編務一處部級主管以上,9feb39cc-291c-475d-915a-ccc8a195f1c3,Mail enabled security,assigned,KS05M@knsh.com.tw,Windows Server AD,True,True
KS06.編務二處,2e81d1c2-d957-4108-b963-c02f210c9b69,Mail enabled security,assigned,KS06@knsh.com.tw,Windows Server AD,True,True
KS0601.編務二處編輯五部,b9238313-f919-4805-ac33-43f9e7f285a0,Mail enabled security,assigned,KS0601@knsh.com.tw,Windows Server AD,True,True
KS060101.編務二處編輯五部國文組,66c8476b-0cda-4612-ab2d-88d0aedea6c0,Mail enabled security,assigned,KS060101@knsh.com.tw,Windows Server AD,True,True
KS060103.編務二處編輯五部社會組,203f4f50-cd86-46dc-bd41-3de9ff60d04c,Mail enabled security,assigned,KS060103@knsh.com.tw,Windows Server AD,True,True
KS0601C.編務二處編輯五部組長以上,56e67cfd-d729-4f5e-b5d0-e76c383511a9,Mail enabled security,assigned,KS0601C@knsh.com.tw,Windows Server AD,True,True
KS0603.編務二處編輯六部,879cbb5e-4dc5-483f-919e-75a4c87a4aa7,Mail enabled security,assigned,KS0603@knsh.com.tw,Windows Server AD,True,True
KS060301.編務二處編輯六部英語組,690cd1ae-a1f1-4ffb-afa5-d9aa2b0ce1fe,Mail enabled security,assigned,KS060301@knsh.com.tw,Windows Server AD,True,True
KS060303.編務二處編輯六部藝能一組,0c60736a-5492-4cfd-bffa-af5af0e15b75,Mail enabled security,assigned,KS060303@knsh.com.tw,Windows Server AD,True,True
KS060305.編務二處編輯六部藝能二組,2785e39a-51fc-401a-9772-9f980e686cdc,Mail enabled security,assigned,KS060305@knsh.com.tw,Windows Server AD,True,True
KS0603C.編務二處編輯六部組長以上,e1e17e2d-679a-49df-8cfb-60152369d0d7,Mail enabled security,assigned,KS0603C@knsh.com.tw,Windows Server AD,True,True
KS0605.編務二處編輯七部,69620cad-6771-4c37-8628-e17d925cbfac,Mail enabled security,assigned,KS0605@knsh.com.tw,Windows Server AD,True,True
KS060501.編務二處編輯七部數學組,fed57bbd-c3b1-43e2-86fe-92311f05dde9,Mail enabled security,assigned,KS060501@knsh.com.tw,Windows Server AD,True,True
KS060503.編務二處編輯七部自然組,7c43a0b9-33b6-4aab-a949-bfa4ce67606a,Mail enabled security,assigned,KS060503@knsh.com.tw,Windows Server AD,True,True
KS060505.編務二處編輯七部科技組,c64a368a-7b1a-4f43-9522-fe94b3251c88,Mail enabled security,assigned,KS060505@knsh.com.tw,Windows Server AD,True,True
KS0605C.編務二處編輯七部組長以上,48035ab6-fb93-4db2-a754-43e72e047316,Mail enabled security,assigned,KS0605C@knsh.com.tw,Windows Server AD,True,True
KS0607.編務二處編輯八部,758a85db-e25e-42cb-8bdc-07c461384fbd,Mail enabled security,assigned,KS0607@knsh.com.tw,Windows Server AD,True,True
KS060701.編務二處編輯八部輔材國文組,8741eba9-2315-4a06-8723-1732b375f809,Mail enabled security,assigned,KS060701@knsh.com.tw,Windows Server AD,True,True
KS060703.編務二處編輯八部輔材英語組,1d1759dd-d23b-4fb3-8aae-7b2105bc30a7,Mail enabled security,assigned,KS060703@knsh.com.tw,Windows Server AD,True,True
KS060705.編務二處編輯八部輔材數理組,e8c7eb5a-5c57-4dc7-98fb-c60072c13a1b,Mail enabled security,assigned,KS060705@knsh.com.tw,Windows Server AD,True,True
KS060707.編務二處編輯八部輔材社會組,44260f26-4cdd-4699-a9a2-b58ce8f75f34,Mail enabled security,assigned,KS060707@knsh.com.tw,Windows Server AD,True,True
KS0607C.編務二處編輯八部組長以上,1914995b-9d53-4d95-8d30-6429c3eac5c5,Mail enabled security,assigned,KS0607C@knsh.com.tw,Windows Server AD,True,True
KS0609.編務二處美編二部,ddac33bc-4e6f-4d47-8cec-ea8a8b92fcdf,Mail enabled security,assigned,KS0609@knsh.com.tw,Windows Server AD,True,True
KS060901.編務二處美編二部美編一組,fb0aac48-cf12-47ae-93f8-d1759df5a53c,Mail enabled security,assigned,KS060901@knsh.com.tw,Windows Server AD,True,True
KS060903.編務二處美編二部美編二組,d6564bdf-a1a1-4063-ba9a-289a886a581f,Mail enabled security,assigned,KS060903@knsh.com.tw,Windows Server AD,True,True
KS060905.編務二處美編二部美編三組,8b350ff6-204c-4c7e-990b-e55cedb8342b,Mail enabled security,assigned,KS060905@knsh.com.tw,Windows Server AD,True,True
KS060907.編務二處美編二部美編四組,52eb6e44-4cd7-43bb-820f-b3e4a64e068f,Mail enabled security,assigned,KS060907@knsh.com.tw,Windows Server AD,True,True
KS0609C.編務二處美編二部組長以上,48def6f8-8924-4518-b955-18fe3257dce0,Mail enabled security,assigned,KS0609C@knsh.com.tw,Windows Server AD,True,True
KS06C.編務二處組長,469489cf-5d3c-4f43-afda-1ad23684c257,Mail enabled security,assigned,KS06C@knsh.com.tw,Windows Server AD,True,True
KS06C01.編務二處文編組長以上,d479965d-6359-4f16-bf71-b8936670f415,Mail enabled security,assigned,KS06C01@knsh.com.tw,Windows Server AD,True,True
KS06C02.編務二處美編組長以上,35818fda-a990-4400-969c-546bab20ab1c,Mail enabled security,assigned,KS06C02@knsh.com.tw,Windows Server AD,True,True
KS06M.編務二處部級主管以上,7e843456-3449-42ae-8b93-7b42bce730a3,Mail enabled security,assigned,KS06M@knsh.com.tw,Windows Server AD,True,True
KS07.數位事業處,fae7940a-441e-499e-af11-e0e37aa4b62d,Mail enabled security,assigned,KS07@knsh.com.tw,Windows Server AD,True,True
KS070001.數位事業處專案組,5e2d9593-ea35-4e71-a4a0-27843d9dae81,Mail enabled security,assigned,KS070001@knsh.com.tw,Windows Server AD,True,True
KS0701.數位事業處數位營業部,a0fb447a-ddbb-4c8a-bae3-9a06355c9a25,Mail enabled security,assigned,KS0701@knsh.com.tw,Windows Server AD,True,True
KS070101.數位事業處數位營業部營業一組,a0d50e1c-8092-481e-80cc-ac379a21db68,Mail enabled security,assigned,KS070101@knsh.com.tw,Windows Server AD,True,True
KS070103.數位事業處數位營業部營業二組,f39d6272-96a5-47c1-b133-7a354099d4e9,Mail enabled security,assigned,KS070103@knsh.com.tw,Windows Server AD,True,True
KS070105.數位事業處數位營業部營業三組,6237883c-0511-4952-a605-1cb966da6df5,Mail enabled security,assigned,KS070105@knsh.com.tw,Windows Server AD,True,True
KS070107.數位事業處數位營業部課程一組,9b9c3c86-98a2-45ec-9486-078bb203dfe0,Mail enabled security,assigned,KS070107@knsh.com.tw,Windows Server AD,True,True
KS070109.數位事業處數位營業部課程二組,99765e4c-25a4-46f2-8cd1-43d6cab346dc,Mail enabled security,assigned,KS070109@knsh.com.tw,Windows Server AD,True,True
KS0703.數位事業處數位研發部,8f42a680-08fb-4bf9-adfe-33c8e81d185a,Mail enabled security,assigned,KS0703@knsh.com.tw,Windows Server AD,True,True
KS0705.數位事業處國教服務部,87410c4a-f287-440e-a660-6c4a69551904,Mail enabled security,assigned,KS0705@knsh.com.tw,Windows Server AD,True,True
KS070501.數位事業處國教服務部企畫一組,8ba526e9-63a4-4687-a452-84bf9acf0804,Mail enabled security,assigned,KS070501@knsh.com.tw,Windows Server AD,True,True
KS070503.數位事業處國教服務部企畫二組,075acf39-55c2-4f54-8b4c-b706162661de,Mail enabled security,assigned,KS070503@knsh.com.tw,Windows Server AD,True,True
KS070505.數位事業處國教服務部企畫三組,4303598f-ec77-49c7-91f2-f346affd7408,Mail enabled security,assigned,KS070505@knsh.com.tw,Windows Server AD,True,True
KS070507.數位事業處國教服務部工程組,92d35049-7d97-454e-8133-ed0fb01ecc8a,Mail enabled security,assigned,KS070507@knsh.com.tw,Windows Server AD,True,True
KS07C.數位事業處組長以上,9dc72d1b-25a2-4f20-930e-3b025893ddda,Mail enabled security,assigned,KS07C@knsh.com.tw,Windows Server AD,True,True
KS07M.數位事業處部級主管以上,1e8889ab-fd65-4a65-a96b-aa969fd384d5,Mail enabled security,assigned,KS07M@knsh.com.tw,Windows Server AD,True,True
KS08.總經理室,6a923d63-07e4-4efd-bce2-61f754852904,Mail enabled security,assigned,KS08@knsh.com.tw,Windows Server AD,True,True
KS080001.總經理室幕僚,655a02d0-7e24-46db-bda8-c543216fa05b,Mail enabled security,assigned,KS080001@knsh.com.tw,Windows Server AD,True,True
KS0801.樂活事業部,8c27224f-22c9-4524-94d0-7d62d9a604c0,Mail enabled security,assigned,KS0801@knsh.com.tw,Windows Server AD,True,True
KS0805.發行部,1eb751f5-4313-4d54-8dd8-5b6979e5490a,Mail enabled security,assigned,KS0805@knsh.com.tw,Windows Server AD,True,True
KS080501.發行部管理組,eb346957-190c-4fd1-9a31-91bd53fe87db,Mail enabled security,assigned,KS080501@knsh.com.tw,Windows Server AD,True,True
KS080503.發行部發行組,66586595-efa2-4080-8885-acbf50345ca7,Mail enabled security,assigned,KS080503@knsh.com.tw,Windows Server AD,True,True
KS080505.發行部流通加工組,6b439460-b417-4ca6-a48c-880edb28156c,Mail enabled security,assigned,KS080505@knsh.com.tw,Windows Server AD,True,True
KS0805C.發行部組長以上,2c4468cd-a30c-4456-9412-4b2e860685ce,Mail enabled security,assigned,KS0805C@knsh.com.tw,Windows Server AD,True,True
KS0807.總務部,a058d4ed-dfc8-441e-8b9a-2507c14bd2ea,Mail enabled security,assigned,KS0807@knsh.com.tw,Windows Server AD,True,True
KS080701.總務部事務組,bb0e43de-918e-4b07-8d08-ceab844030ed,Mail enabled security,assigned,KS080701@knsh.com.tw,Windows Server AD,True,True
KS080703.總務部行政組,8de593a6-686c-452e-9380-46481f71d546,Mail enabled security,assigned,KS080703@knsh.com.tw,Windows Server AD,True,True
KS0807C.總務部組長以上,250bb605-ead6-42a5-b948-6caf1faecd87,Mail enabled security,assigned,KS0807C@knsh.com.tw,Windows Server AD,True,True
KS0809.採購部,8d0a5edf-27bc-419e-b6db-9a1cf35c4dac,Mail enabled security,assigned,KS0809@knsh.com.tw,Windows Server AD,True,True
KS080901.採購部印前組,722d3b7e-9fdc-4940-a1c7-f4fed4d045d6,Mail enabled security,assigned,KS080901@knsh.com.tw,Windows Server AD,True,True
KS080903.採購部印務組,5e05f276-c47f-4f4a-8d83-688ca510390f,Mail enabled security,assigned,KS080903@knsh.com.tw,Windows Server AD,True,True
